,Event,Date,Start Time,Game,Category,Platform,Runners,Host
19,SGDQ2017,2017-07-03,14:11,Castle of Illusion Starring Mickey Mouse,Any%,GENESIS,darbian,
20,SGDQ2017,2017-07-03,14:41,Crash Bandicoot,Any%,PSX,WhitePaaws,
21,SGDQ2017,2017-07-03,15:49,Spyro: Year of the Dragon,100 Egg,PSX,Dactyly,
22,SGDQ2017,2017-07-03,16:57,Ape Escape,All Monkeys,PSX,Eednob,
23,SGDQ2017,2017-07-03,18:36,Super Monkey Ball Deluxe,Ultimate,XBOX,Jcool114,
24,SGDQ2017,2017-07-03,20:20,Freedom Planet,Lilac Any%,PC,Fladervy,
25,SGDQ2017,2017-07-03,21:17,Sonic CD 2011,Tails Any%,PC,flying fox,
26,SGDQ2017,2017-07-03,21:55,Sonic Generations,Any%,PC,Frokenok,
27,SGDQ2017,2017-07-03,23:20,Sonic Colours,Egg Shuttle,WII,CriticalCyd,
28,SGDQ2017,2017-07-04,00:25,Mirror's Edge,Any% Glitchless,PC,Blackbeltginganinja,
29,SGDQ2017,2017-07-04,01:34,Mirror's Edge Catalyst,New Game +,PC,matchboxmatt,
30,SGDQ2017,2017-07-04,02:56,Donkey Kong 64,No Levels Early,WIIU VC,Kiwikiller67,
31,SGDQ2017,2017-07-04,05:28,Castlevania: Legacy of Darkness,Carrie Any%,N64,SluckySeven,
32,SGDQ2017,2017-07-04,06:44,JSRF: Jet Set Radio Future,Any%,XBOX,FingerQuick,
33,SGDQ2017,2017-07-04,08:48,Astal,Any%,SATURN,Gyre,
34,SGDQ2017,2017-07-04,09:18,Tryrush Deppy,Any%,SATURN,EggmaniMN,
35,SGDQ2017,2017-07-04,10:06,Clustertruck,Any%,PC,097Aceofspades,
36,SGDQ2017,2017-07-04,10:44,Defunct,All Collectibles Race,PC,"Grimelios, Celestics",
37,SGDQ2017,2017-07-04,11:13,OmniBus,Any%,PC,Konasumi,
38,SGDQ2017,2017-07-04,11:54,Poi,Any%,PC,097Aceofspades,
39,SGDQ2017,2017-07-04,13:12,Tony Hawk's Pro Skater 2,All Goals and Golds,PC,guished,
40,SGDQ2017,2017-07-04,13:43,Tony Hawks Pro Skater 4,Any%,PC,TkMala,
41,SGDQ2017,2017-07-04,14:31,I Am Bread,Any%,PC,Blood_Thunder,
42,SGDQ2017,2017-07-04,15:02,Hollow Knight,Any% Glitchless,PC,Ourolen,
43,SGDQ2017,2017-07-04,16:12,Shovel Knight: Specter of Torment,Any%,PC,MunchaKoopas,
44,SGDQ2017,2017-07-04,17:16,The Wheel of Time,Any%,PC,Shaddex,
45,SGDQ2017,2017-07-04,17:44,Brothers: A Tale of Two Sons,Any%,PC,otdq,
46,SGDQ2017,2017-07-04,19:15,Banjo-Kazooie,100%,N64,Stivitybobo,
47,SGDQ2017,2017-07-04,21:32,Pokemon Puzzle League,1P Stadium (Super Hard),N64,FFR Pro 21,
48,SGDQ2017,2017-07-04,22:22,Pokémon HeartGold/SoulSilver,Any%,DS,Keizaron,
49,SGDQ2017,2017-07-05,01:21,Half-Life,Any%,PC,alex_sr,
50,SGDQ2017,2017-07-05,02:09,Dishonored 2,Any% Emily,PC,Blood_Thunder,
51,SGDQ2017,2017-07-05,03:06,Doom (2016),All Secrets,PC,TheFuncannon,
52,SGDQ2017,2017-07-05,04:49,Half-Life 2,"Any% (no scripts, new engine)",PC,Woobly,
53,SGDQ2017,2017-07-05,06:58,Silent Hill 2,Any%,PC,tekkie,
54,SGDQ2017,2017-07-05,08:42,Resident Evil,Any% (Jill or Chris),PC,RawDerps,
55,SGDQ2017,2017-07-05,09:46,Resident Evil: Code: Veronica X,Glitched,XBOX 360,Pessimism,
56,SGDQ2017,2017-07-05,11:48,Onimusha: Warlords,Any%,PS2,BOWIEtheHERO,
57,SGDQ2017,2017-07-05,13:21,Shuriken,Normal,PC,Punchy,
58,SGDQ2017,2017-07-05,13:43,Alex Kidd in Shinobi World,Any%,SEGA MASTER,berlindude1,
59,SGDQ2017,2017-07-05,13:55,Ninja Gaiden (Sega Master System),Any%,SEGA MASTER,soothingplumtea,
60,SGDQ2017,2017-07-05,14:21,Ninja Gaiden 3,Any%,NES,InfestedRiche,
61,SGDQ2017,2017-07-05,14:42,Kyatto Ninden Teyandee,Beat the Game,FAMICOM,usedpizza,
62,SGDQ2017,2017-07-05,14:59,Marble Madness,Any%,NES,Elipsis,
63,SGDQ2017,2017-07-05,15:07,Bucky O'Hare,Any% Hard Mode,NES,Garrison,
64,SGDQ2017,2017-07-05,15:40,Jackal,Any%,NES,Toad22484,
65,SGDQ2017,2017-07-05,15:51,G.I. Joe: The Atlantis Factor,Any%,NES,Toad22484,
66,SGDQ2017,2017-07-05,16:08,Castlevania III: Dracula's Curse,Trevor Only,NES,Chelney,
67,SGDQ2017,2017-07-05,16:57,Castlevania: Rondo of Blood,Richter Any%,WII VC,Just_defend,
68,SGDQ2017,2017-07-05,17:31,1001 Spikes,Any% Ukampa,PC,doubletaco,
69,SGDQ2017,2017-07-05,18:11,Super Meat Boy,Any% Race,PC,"warm_ham, Fimbz",
70,SGDQ2017,2017-07-05,18:47,VVVVVV,100% Race,PC,"FieryBlizzard, Chadwelli",
71,SGDQ2017,2017-07-05,19:17,Startropics,Any%,NES,thetantalus,
72,SGDQ2017,2017-07-05,20:32,Kirby's Dream Land 2,Best Ending,GAME BOY,zorlaxseven,
73,SGDQ2017,2017-07-05,21:34,Kirby: Planet Robobot,Meta Knightmare Returns,3DS,Theguesst,
74,SGDQ2017,2017-07-05,22:52,Mega Man X6,All Stages (Normal),PS2,orsa,
75,SGDQ2017,2017-07-05,23:55,Mega Man X,Any% Buster Only,SNES,ColonelFatso,
76,SGDQ2017,2017-07-06,01:00,Mega Man X2,Any% Race,SNES,"Trogdor, calebhart42, ColonelFatso, Tokyo90",
77,SGDQ2017,2017-07-06,01:46,Mega Man X3,Any% Race,SNES,"Trogdor, Nu_",
78,SGDQ2017,2017-07-06,02:41,The Legend of Zelda: Twilight Princess HD,Any%,WII U,Pheenoh,
79,SGDQ2017,2017-07-06,06:44,The Elder Scrolls IV: Oblivion,Any% No-Out of Bounds,PC,Garish,
80,SGDQ2017,2017-07-06,07:34,Divinity: Original Sin,Any% (Co-Op),PC,"Shaddex, DrTChops",
81,SGDQ2017,2017-07-06,08:05,Might and Magic VI: The Mandate of Heaven,Good Ending,PC,CapnClever,
82,SGDQ2017,2017-07-06,08:45,Ys Origin,Any% Toal EX,PC,Ghost King,
83,SGDQ2017,2017-07-06,10:19,Ghosts'n Demons,Any%,PC,Aquas,
84,SGDQ2017,2017-07-06,10:49,Kero Blaster,Zangyou,PC,Metallama,
85,SGDQ2017,2017-07-06,11:33,Bleed 2,Single-Life Very Hard,PC,BIGHONKINBURGER,
86,SGDQ2017,2017-07-06,12:13,Tiny Toon Adventures: Buster Busts Loose!,Any% Normal,SNES,namux,
87,SGDQ2017,2017-07-06,12:43,The Addams Family: Pugsley's Scavenger Hunt,Beat the Game,SNES,ColonelFatso,
88,SGDQ2017,2017-07-06,13:06,The Firemen,Deathless,SNES,Omnigamer,
89,SGDQ2017,2017-07-06,13:32,Plok,Any%,SNES,Countdown42,
90,SGDQ2017,2017-07-06,14:18,Ratchet & Clank,All Gold Bolts,PS3,Xem,
91,SGDQ2017,2017-07-06,15:43,Jak II,Any%,PS2,sickynar,
92,SGDQ2017,2017-07-06,17:00,Shadow of The Colossus,NTA,PS3,Plush,
93,SGDQ2017,2017-07-06,17:54,Marathon Infinity,Total Carnage,PC,aperturegrillz,
94,SGDQ2017,2017-07-06,18:27,Prince of Persia: The Sands of Time,Any% Zipless,PC,Hennejoe,
95,SGDQ2017,2017-07-06,20:05,The Talos Principle,All Sigils,PC,Azorae,
96,SGDQ2017,2017-07-06,21:13,Portal,Inbounds,PC,alex_sr,
97,SGDQ2017,2017-07-06,21:37,Bionic Commando Rearmed,100%,PC,PJ,
98,SGDQ2017,2017-07-06,22:33,Chrono Trigger,Any% No Wrong Warp,SNES,puwexil,
99,SGDQ2017,2017-07-07,01:55,Mario Kart 64,150cc All Cups (Skips),N64,abney317,
100,SGDQ2017,2017-07-07,02:33,Mario Kart Wii,Nitro Tracks (No Skips),WII,Jcool114,
101,SGDQ2017,2017-07-07,04:34,Tetris: The Grand Master,8-way 100% race,ARCADE,"aperturegrillz, Poochy.EXE, KevinDDR, EnchantressOfNumbers, JBroms, MxKai3, PARTY MAN X, eihoppe",
102,SGDQ2017,2017-07-07,05:01,Tetris: The Grand Master,2-players 1-controller race,ARCADE,"Protomagicalgirl, aperturegrillz, KevinDDR, MxKai3",
103,SGDQ2017,2017-07-07,06:00,Tetris The Grand Master 3: Terror Instinct,Shirase,ARCADE,KevinDDR,
104,SGDQ2017,2017-07-07,06:26,The Legend of Zelda: A Link to the Past,All Dungeons (Swordless),SNES,Andy,
105,SGDQ2017,2017-07-07,07:49,Zelda 2: The Adventure of Link,Any% No Scroll Lock (NSL),NES,ERROR72,
106,SGDQ2017,2017-07-07,08:54,The Legend of Zelda: Link's Awakening DX,Any% No WW/OOB (No S+Q) Race,GAME BOY,"TGH, BambooShadow",
107,SGDQ2017,2017-07-07,10:11,Crypt of the NecroDancer: AMPLIFIED,Nocturna All Zones Race,PC,"SpootyBiscuit, mudjoe2",
108,SGDQ2017,2017-07-07,10:39,Shantae: Half-Genie Hero,Any% Out of Bounds v1.0,PC,skateman222,
109,SGDQ2017,2017-07-07,11:51,Alwa's Awakening,Any%,PC,InfestedRiche,
110,SGDQ2017,2017-07-07,12:40,Splasher,Speedrun Selfish,PC,Gyoo,
111,SGDQ2017,2017-07-07,13:34,Super Win The Game,Any% Current Patch,PC,GamerDomey,
112,SGDQ2017,2017-07-07,13:52,Shadow Complex Remastered,NG+ No Major Glitches,PC,ajfirecracker,
113,SGDQ2017,2017-07-07,14:29,Rosenkreuzstilette Freudenstachel,Any% Freudia Race,PC,"bjw, LV Creed",
114,SGDQ2017,2017-07-07,15:10,Hammerin' Harry,Any%,NES,pip_johnson,
115,SGDQ2017,2017-07-07,15:22,Mega Man 4,Any%,NES,Chelney,
116,SGDQ2017,2017-07-07,16:13,Avenging Spirit,Any%,GAME BOY,johncarls,
117,SGDQ2017,2017-07-07,16:33,Teenage Mutant Ninja Turtles III: Radical Rescue,100%,GAME BOY,ZorlaxSeven,
118,SGDQ2017,2017-07-07,17:10,X-Men: Mutant Apocalypse,Any%,SNES,LRock,
119,SGDQ2017,2017-07-07,17:37,Star Wars Jedi Knight II: Jedi Outcast,Any%,PC,CovertMuffin,
120,SGDQ2017,2017-07-07,18:36,Kingdom Hearts II Final Mix,Any% (Critical Mode),PS2,Bl00dyBizkitz,
121,SGDQ2017,2017-07-07,21:40,Kingdom Hearts II Final Mix,LV1 Data Org RTA,PS2,Bl00dyBizkitz,
122,SGDQ2017,2017-07-07,22:49,Super Mario Series Warpless Relay Race,Warpless Relay,NINTENDO,"Just_defend, bjw, Svenne, darbian, Dotsarecool, xsvArea51, truman, LackAttack24, grandpoobear, Kosmicd12, MrCab, Kirua, SuperSonic71087, Aweglib, RaikouRider",
123,SGDQ2017,2017-07-08,01:55,Metroid Fusion,0% or 100%,GBA,JRP2234,
124,SGDQ2017,2017-07-08,03:50,Super Metroid,Low% Ice Race,SNES,"oatsngoats, zoast, Overfiendvip",
125,SGDQ2017,2017-07-08,05:00,Final Fantasy VII,Any% No Slots,PSX,ajneb174,
126,SGDQ2017,2017-07-08,12:56,The Maitre D,Any%,PC,Nerd_Squared,
127,SGDQ2017,2017-07-08,13:14,Rise of The Triad,Any%,PC,psychoripper,
128,SGDQ2017,2017-07-08,13:48,SUPERHOT,Any%,PC,Bullets,
129,SGDQ2017,2017-07-08,14:18,Titanfall 2,Any%,PC,An Angry Albino,
130,SGDQ2017,2017-07-08,16:02,Diablo 2: Lord of Destruction,Any% Normal Assassin —,,MrLlamaSC,
131,SGDQ2017,2017-07-08,18:08,Dark Souls III,All Bosses /w DLC1,PC,ThorW,
132,SGDQ2017,2017-07-08,19:57,Dark Souls,Any% Kiln Skip,PC,BubblesDelFuego,
133,SGDQ2017,2017-07-08,20:40,Super Panga World,Any%,SNES,DoDeChehedron,
134,SGDQ2017,2017-07-08,21:30,Super Mario 64,120 Star,N64,cheese05,
135,SGDQ2017,2017-07-08,23:29,The Legend of Zelda: Majora's Mask,All Masks,N64,TrevPerson,
136,SGDQ2017,2017-07-09,02:42,The Legend of Zelda: Breath of the Wild,Any%,WII U,Orcastraw,
137,SGDQ2017,2017-07-09,03:43,Portal 2,Solo Coop,PC,Azorae,
138,SGDQ2017,2017-07-09,05:01,Earthbound,Any% Glitchless,SNES,UltimoIce,
1,HRDQ2017,2017-09-02,00:07,Mega Man X,100%,SNES,Walrus_Prime,
2,HRDQ2017,2017-09-02,00:48,Mega Man X4,Zero Any%,GAMECUBE,8bitisgr8,
3,HRDQ2017,2017-09-02,01:36,Jak 3,NG+,PLAYSTATION 2,goofy358,
4,HRDQ2017,2017-09-02,02:03,Crash Bandicoot: N. Sane Trilogy,Crash Warped Any%,PLAYSTATION 4,Roach788,
5,HRDQ2017,2017-09-02,03:10,Prey,Any%,PC,CreeperHntr,
6,HRDQ2017,2017-09-02,03:29,El Matador,Any%,PC,DrTChops,
7,HRDQ2017,2017-09-02,04:03,Blaster Master Zero,Any%,NINTENDO SWITCH,Skavenger216,
8,HRDQ2017,2017-09-02,04:58,Super Mario Galaxy 2,Any%,WII,SuperViperT302,
9,HRDQ2017,2017-09-02,08:18,inFAMOUS: First Light,Any%,PLAYSTATION 4,EmeraldAly,
10,HRDQ2017,2017-09-02,09:48,I wanna Run the Marathon,Any%,PC,BBF,
11,HRDQ2017,2017-09-02,10:33,Densha De D: Lightning Stage,Any% Race,PC,"Konasumi, Lordmau5",
12,HRDQ2017,2017-09-02,11:13,Rockman & Forte,Rockman Any%,SFC,Joka,
13,HRDQ2017,2017-09-02,11:57,Mega Man 6,any% race,PC,"DarkTerrex, Chelney",
14,HRDQ2017,2017-09-02,12:47,FEZ,All Golden Cubes,PC,TGH,
15,HRDQ2017,2017-09-02,13:52,Super Lovely Planet,All Levels,PC,sigma,
16,HRDQ2017,2017-09-02,14:09,TAIKER,Any% (one-handed),PC,halfcoordinated,
17,HRDQ2017,2017-09-02,14:34,Ori and the Blind Forest: Definitive Edition,All Skills No OOB Race,PC,"Vulajin, Terra",
18,HRDQ2017,2017-09-02,15:15,Bastion,NG All Story Levels,PC,IanSynth,
19,HRDQ2017,2017-09-02,16:24,Castlevania: Aria of Sorrow,Glitchless Any%,GBA,_VB,
20,HRDQ2017,2017-09-02,17:06,Sonic Advance,Any%,GBA,Kirbymastah,
21,HRDQ2017,2017-09-02,17:28,Donkey Kong Country 2,Any%,SNES,Kanis999,
22,HRDQ2017,2017-09-02,18:13,Mike Tyson's Punch-Out!!,Any%,NES,Summoningsalt,
23,HRDQ2017,2017-09-02,18:41,Battletoads,Any% Warpless,BATTLETOADS,TheMexicanRunner,
24,HRDQ2017,2017-09-02,19:18,Battletoads,TAS 2P Warps,BATTLETOADS,dwangoAC,
25,HRDQ2017,2017-09-02,19:33,Super Monkey Ball 2,TAS Any%,GAMECUBE,dwangoAC,
26,HRDQ2017,2017-09-02,20:03,Undertale,Neutral Ending Race,PC,"SnowieY101, cookiepocalypse",
27,HRDQ2017,2017-09-02,21:13,Metal Gear Solid,any% large skips,PC,plywood,
28,HRDQ2017,2017-09-02,21:56,Star Wars Jedi Knight: Jedi Academy,Any%,PC,CovertMuffin,
29,HRDQ2017,2017-09-02,22:32,Portal,Glitchless,PC,097Aceofspades,
30,HRDQ2017,2017-09-02,22:55,Half-Life: Opposing Force,Any% Scriptless,PC,alex_sr,
31,HRDQ2017,2017-09-02,23:29,DOOM,Any%,PC,heny,
32,HRDQ2017,2017-09-03,00:16,The Legend of Zelda: Breath of the Wild,All Dungeons + Ganon,NINTENDO SWITCH,Loloup,
33,HRDQ2017,2017-09-03,03:02,Chrono Trigger,Glitchless 100% (All Quests),SNES,puwexil,
34,HRDQ2017,2017-09-03,09:14,Resident Evil (PS1) vs Resident Evil 2,bid war,PLAYSTATION,Carcinogen,
35,HRDQ2017,2017-09-03,10:47,Super Ghouls 'N Ghosts,Any%,SNES,NME,
36,HRDQ2017,2017-09-03,11:39,Wario Land 4,Normal Any% Zipless,GBA,Mr_Shasta,
37,HRDQ2017,2017-09-03,12:35,The End is Nigh,Any%,PC,OddBod,
38,HRDQ2017,2017-09-03,13:23,Dishonored,All Collectibles,PC,DrTChops,
39,HRDQ2017,2017-09-03,14:34,Mirror's Edge,Any%,PC,Phillotrax,
40,HRDQ2017,2017-09-03,15:16,The Legend of Zelda,Any% No Up+A,NES,Cantaloupeme,
41,HRDQ2017,2017-09-03,15:58,The Legend of Zelda: A Link to the Past,"Normal Difficulty, Swordless Randomiser Race",SNES,"Andy, ChristosOwen",
42,HRDQ2017,2017-09-03,18:09,Super Mario World 2: Yoshi's Island,Any% Warpless Race,SNES,"Calco2, Kolthor_TheBarbarian",
43,HRDQ2017,2017-09-03,20:04,Viewtiful Joe,Kids any%,GAMECUBE,tminator64,
44,HRDQ2017,2017-09-03,20:42,Mario Kart 64,150cc All Cups,NINTENDO 64,abney317,
45,HRDQ2017,2017-09-03,21:14,Super Metroid,100% Map Race,SNES,"oatsngoats, WildAnaconda69",
46,HRDQ2017,2017-09-03,22:48,Final Fantasy IV,Any% no 64,SNES,riversmccown,
1,AGDQ2018,2018-01-07,17:02,Crash Bandicoot N. Sane Trilogy,Crash Bandicoot 3: Warped - Any%,PS4,JHobz,Prolix
2,AGDQ2018,2018-01-07,18:26,Ratchet & Clank,NG+,PS3,ThaRixer,Prolix
3,AGDQ2018,2018-01-07,18:59,Splatoon 2,any%,SWITCH,TonesBalones,Aprilcake
4,AGDQ2018,2018-01-07,21:02,inFAMOUS First Light,any%,PS4,EmeraldAly,Myzlstyx
5,AGDQ2018,2018-01-07,22:41,The Elder Scrolls V: Skyrim,Main Quest,PC,Wall of Spain,Musical_Daredevil
6,AGDQ2018,2018-01-07,23:43,Hollow Knight,Any% No Storage OOB,PC,Mickely3,Musical_Daredevil
7,AGDQ2018,2018-01-08,00:36,F-Zero GX,All Tracks Time Attack (Max Speed),GAMECUBE,AKC12,GassyMexican
8,AGDQ2018,2018-01-08,02:05,Yooka-Laylee,any% (No Flight Skip),PC,Reyathae,Kungfufruitcup
9,AGDQ2018,2018-01-08,02:50,Blaster Master Zero,Any% vs EX Character Any%,SWITCH,Skavenger216,Kungfufruitcup
10,AGDQ2018,2018-01-08,03:45,Batman: Arkham Asylum,Any%,PC,cojosao,theboyks
11,AGDQ2018,2018-01-08,05:32,LittleBigPlanet 2,Co-op New Game+,PS3,"RbdJellyfish, p-p-j",Gen Doukeshi
12,AGDQ2018,2018-01-08,07:18,"Prinny 2: Dawn of Operation Panties, Dood!",Hell's Finest,PSP,PinkPajamas,DarkTwinge
13,AGDQ2018,2018-01-08,08:15,BattleBlock Theater,Any% No Level Skips,PC,GameguySD,DarkTwinge
14,AGDQ2018,2018-01-08,09:48,Environmental Station Alpha,Any% (in-bounds),PC,R3DninjaJOSH,RogueLink
15,AGDQ2018,2018-01-08,10:25,Tinertia,any%,PC,Midboss,RogueLink
16,AGDQ2018,2018-01-08,10:48,WaveLand,any%,PC,Stllr,RogueLink
17,AGDQ2018,2018-01-08,11:32,Gunners Heaven,any%,PSX,CavemanDCJ,Hootey
18,AGDQ2018,2018-01-08,12:22,Contra,Any% Coop,NES,"TheMexicanRunner, angrylanks",Hootey
19,AGDQ2018,2018-01-08,12:42,Contra III: The Alien Wars,Low% Hard,SNES,Aquas,Hootey
20,AGDQ2018,2018-01-08,13:16,Pop'n Twinbee: Rainbow Bell Adventures,any%,SNES,Engi,LLK
21,AGDQ2018,2018-01-08,13:50,Magical Pop'n,any%,SFC,Sent,LLK
22,AGDQ2018,2018-01-08,14:27,Disney's Aladdin,100%,SNES,Le Hulk,LLK
23,AGDQ2018,2018-01-08,15:00,Wario's Woods,Hard Difficulty VS COM,SNES,peteyboo,YoBGS
24,AGDQ2018,2018-01-08,15:35,Donkey Kong Country 2: Diddy's Kong Quest,Any% (Warpless) Race,SNES,"V0oid, waffle42",YoBGS
25,AGDQ2018,2018-01-08,16:49,Donkey Kong Country,Reverse Boss Order,SNES,V0oid,YoBGS
26,AGDQ2018,2018-01-08,17:55,Sonic Advance 3,Best Ending,GBA,Kirbymastah,Protomagicalgirl
27,AGDQ2018,2018-01-08,19:45,Sonic Adventure 2: Battle,Hero Story Race,PC,"Seraphim1313, a_moustache",Protomagicalgirl
28,AGDQ2018,2018-01-08,20:45,Sonic Mania,Sonic & Tails Any%,SWITCH,Claris,Protomagicalgirl
29,AGDQ2018,2018-01-08,21:57,Mega Man Zero 3,any%,GBA,Ajarmar,Protomagicalgirl
30,AGDQ2018,2018-01-08,22:51,Mega Man X4,X 100%,PSX,ultrauberness,Edobean
31,AGDQ2018,2018-01-09,00:05,Mega Man X,any% race,SNES,"ColonelFatso, Tokyo90, Walrus_Prime",Edobean
32,AGDQ2018,2018-01-09,01:03,Metal Gear Solid,Any% Extreme,PC,plywood,theboyks
33,AGDQ2018,2018-01-09,01:59,Metal Gear Solid 3: Snake Eater,European Extreme,PS3,Jaguar King,theboyks
34,AGDQ2018,2018-01-09,03:44,Halo 5: Guardians,Legendary,XBOX ONE,Distro,GassyMexican
35,AGDQ2018,2018-01-09,05:44,007: Agent Under Fire,Any%,GAMECUBE,Mr_Shasta,KrunchyLex
36,AGDQ2018,2018-01-09,06:51,Burnout Paradise,BSI 100%,PS3,espumbrajolt,Krunchylex
37,AGDQ2018,2018-01-09,08:15,Serious Sam 3: BFE,any%,PC,Kotti,Myzlstyx
38,AGDQ2018,2018-01-09,09:08,El Matador,Any%,PC,DrTChops,Myzlstyx
39,AGDQ2018,2018-01-09,09:44,Risk of Rain,any% 2x zoom,PC,scaz.zaf,DarkTwinge
40,AGDQ2018,2018-01-09,10:10,DYE,Any% No Hard Mode,PC,TGH,DarkTwinge
41,AGDQ2018,2018-01-09,11:10,Lovely Planet,Any% Race,PC,"Bullets, sigma",Aprilcake
42,AGDQ2018,2018-01-09,11:30,Super Lovely Planet,All Levels,PC,sigma,Aprilcake
43,AGDQ2018,2018-01-09,11:56,Rayman,Any%,PSX,Glackum,Aprilcake
44,AGDQ2018,2018-01-09,13:37,Dynamite Headdy,any%,GENESIS,chronoon,BoSteed
45,AGDQ2018,2018-01-09,14:25,Ristar,Any%,GENESIS,Liz the Goddess,BoSteed
46,AGDQ2018,2018-01-09,15:11,Gargoyles,Easy Any%,GENESIS,Cypherin,French Toast
47,AGDQ2018,2018-01-09,15:41,Castlevania: Harmony of Dissonance,Maxim All Bosses,GBA,VB__,French Toast
48,AGDQ2018,2018-01-09,16:10,Castlevania: Symphony of the Night,Zero Bosses,XBOX 360,Dr4gonBlitz,French Toast
49,AGDQ2018,2018-01-09,16:55,Fire Emblem: The Sacred Stones,Eirika vs Ephraim bid war,GBA,Kirbymastah,Gen Doukeshi
50,AGDQ2018,2018-01-09,18:29,Metroid Prime 3: Corruption,Any% Normal,WII,Claris,YoBGS
51,AGDQ2018,2018-01-09,21:28,Super Mario 3D World,Any%,WII U,peteyboo,Big Jon
52,AGDQ2018,2018-01-09,23:57,Half-Life: Opposing Force,Any% Scriptless,PC,alex_sr,BubblesDelFuego
53,AGDQ2018,2018-01-10,00:53,Left 4 Dead 2,Main Campaigns Co-op,PC,"mr.deagle, The Master, burhác, MrFailzzz",BubblesDelFuego
54,AGDQ2018,2018-01-10,02:05,Dying Light,Any% Co-op,PC,"TheFuncannon, Amyrlinn",Prolix
55,AGDQ2018,2018-01-10,04:05,Resident Evil 7 biohazard,New Game Madhouse,PC,Carcinogen,Aprilcake
56,AGDQ2018,2018-01-10,06:04,Resident Evil 3: Nemesis,Any% Race,PC,"Bawkbasoup, wusscake",Hootey
57,AGDQ2018,2018-01-10,07:14,Silent Hill,Any%,PSX,Punchy,Hootey
58,AGDQ2018,2018-01-10,08:13,Blood II: The Chosen,Any% Caleb vs. Ophelia bid war,PC,Cubeface,Gen Doukeshi
59,AGDQ2018,2018-01-10,09:00,Turok 2: Seeds of Evil Remastered,any%,PC,Bismuth,Gen Doukeshi
60,AGDQ2018,2018-01-10,10:27,Disney's Toy Story,any% SNES,SNES,JermRo,LLK
61,AGDQ2018,2018-01-10,11:02,Holy Diver,Any%,FAMICOM,WhiteHat94,LLK
62,AGDQ2018,2018-01-10,11:30,Kid Icarus,any%,NES,Darkwing Duck,LLK
63,AGDQ2018,2018-01-10,12:04,Wizards & Warriors,Any%,NES,DarkTerrex,LLK
64,AGDQ2018,2018-01-10,12:29,Little Nemo: The Dream Master,Any%,NES,Joka,Hootey
65,AGDQ2018,2018-01-10,12:59,Journey to Silius,any%,NES,Toad22484,Hootey
66,AGDQ2018,2018-01-10,13:17,Panic Restaurant,Any% (US Version),NES,JSR2gamers,Hootey
67,AGDQ2018,2018-01-10,13:42,Mitsume Ga Tooru,any% Easy,FAMICOM,EndySWE,e_mister
68,AGDQ2018,2018-01-10,14:20,Batman: The Video Game,Any% Race,NES,"dxtr, EndySWE",e_mister
69,AGDQ2018,2018-01-10,14:41,Chip 'N Dale: Rescue Rangers,any% race,NES,"EndySWE, angrylanks",e_mister
70,AGDQ2018,2018-01-10,15:13,Snake Rattle 'n Roll,Any%,NES,dxtr,e_mister
71,AGDQ2018,2018-01-10,15:30,Guerrilla War,Any% 2-Player,NES,"whitman_price_, RottDawg",e_mister
72,AGDQ2018,2018-01-10,15:54,Teenage Mutant Ninja Turtles,any%,NES,whitman_price_,Bobtheninjagoldfish
73,AGDQ2018,2018-01-10,16:26,Teenage Mutant Ninja Turtles: The Hyperstone Heist,any% Hard,GENESIS,Turbo Gilman,Bobtheninjagoldfish
74,AGDQ2018,2018-01-10,16:58,Battletoads Arcade,Max Difficulty bid war,ARCADE,PJ,Bobtheninjagoldfish
75,AGDQ2018,2018-01-10,17:51,Battletoads,Any% Warpless,NES,TheMexicanRunner,Bobtheninjagoldfish
76,AGDQ2018,2018-01-10,18:41,Dragon Warrior,any%,NES,NESCardinality,Protomagicalgirl
77,AGDQ2018,2018-01-10,19:18,Metroid,all bosses warpless,NES,metroidmcfly,Protomagicalgirl
78,AGDQ2018,2018-01-10,20:08,Strider,Live Tutorial Showcase,NES,"jimmypoopins, darkman78",Protomagicalgirl
79,AGDQ2018,2018-01-10,21:04,Wario Land 4,Normal / Any% (Zipless),GBA,00greenbean00,Big Jon
80,AGDQ2018,2018-01-10,22:11,Mario & Luigi: Superstar Saga,Any%,GBA,murmilio,Big Jon
81,AGDQ2018,2018-01-11,00:13,Super Mario World 2: Yoshi's Island,Any% Warpless Race,SNES,"Calco2, Kolthor_TheBarbarian, yamayuu, Poahr",Skybilz
82,AGDQ2018,2018-01-11,02:26,Super Mario Sunshine,120 Shines,GAMECUBE,AverageTrey,Edobean
83,AGDQ2018,2018-01-11,06:08,Superman 64,Any%,N64,headstrong1290,YoBGS
84,AGDQ2018,2018-01-11,07:00,Arabian Nights,any%,PC,Kotti,YoBGS
85,AGDQ2018,2018-01-11,08:04,Enviro-Bear 2000,5-Year Relay,PC,"Zic3, SNeaky, Scrublord, IRLAnimeBoi",LLK
86,AGDQ2018,2018-01-11,08:24,Dog's Life,Any%,PS2,ThaRixer,LLK
87,AGDQ2018,2018-01-11,09:04,Animorphs: Shattered Reality,any%,PSX,Keizaron,LLK
88,AGDQ2018,2018-01-11,09:59,Spider-Man 3: Invasion of the Spider-Slayers,any%,GAME BOY,KowalLazy,LLK
89,AGDQ2018,2018-01-11,10:23,Bubsy II,any% East Wing,GENESIS,garbanzcurity,LLK
